EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ntee_category
260838526,RIVER OF LIFE CHRISTIAN CHURCH IN NY,,143-08 45TH AVENUE,FLUSHING,NY,11355-0000,0,3,3,7000,200712,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
260882300,NEW YORK YERAM CHURCH,% BYUNG IK LEE,2533 154TH ST,FLUSHING,NY,11354-1500,0,3,3,7000,200807,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
260884834,SAEBIT NEW YORK CHURCH,% SUKI PARSONS,36-28 A UNION ST,FLUSHING,NY,11354-4199,0,3,3,7000,200805,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
261107793,WENZHOU TAOIST ASSOCIATION TEMPLE,,10205A 44TH AVE,FLUSHING,NY,11368-2430,0,3,3,1700,200803,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
261165700,CONGREGATION SONS OF ISRAEL OF KEW GARDEN HILLS,% ELIE DEITSCH,14132 73RD TER,FLUSHING,NY,11367-2307,0,3,3,7000,201005,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
261506670,GOLDEN EAVES,,15201 33RD AVE,FLUSHING,NY,11354-3343,0,3,3,7000,200804,1,10,0,1,1,,1,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
261563463,FUTURE VISION PRESBYTERIAN CHURCH,,35-02 150TH PL 3 FLR,FLUSHING,NY,11354-4922,0,3,3,7000,200904,1,10,0,1,1,,0,0,6,0,12,,,,X200,,"Religion Related, Spiritual Development"
261586424,BETHEL BAPTIST CHURCH OF NEW YORK,% TAIK SIK JEONG,143-02 38TH AVE 2 FLR,FLUSHING,NY,11354-5742,0,3,3,7000,200807,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
261741199,JOYFUL MISSION CHURCH,% SEYOON KIM,168-18 CROCHERON AVE,FLUSHING,NY,11358-2259,0,3,3,7000,200808,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
261816515,USA BUDDHISM SUN JUNG WON INC,,4235 159TH ST APT 4D,FLUSHING,NY,11358-2569,0,3,3,7000,200807,1,10,0,1,1,,3,3,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
262085222,SHAREY TEFILAH,% ROBBI ISAK ABRAMOV,14702 76TH RD,FLUSHING,NY,11367-3140,0,3,3,7000,200904,1,10,0,1,1,,0,0,6,0,3,,,,X30,,"Religion Related, Spiritual Development"
262330628,CONGREGATION HESED LEAVRAHAM,% AARON AARONSON--FKA--AARON USTAYE,14720 69TH RD,FLUSHING,NY,11367-1732,0,3,3,7000,200907,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
262608676,CHRIST ALL NATIONS MISSION CH INC,% DOWLATRAM SOMRAH,43-04 MAIN ST,FLUSHING,NY,11355-4771,1620,3,9,7000,196402,1,10,1029000,5,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
262745348,SHARON CHURCH INC,,197 09 47TH AVE APT 2FL,FLUSHING,NY,11358-3912,0,3,3,7000,201109,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
262859671,NEW YORK CITY INTERNATIONAL CHRISTIAN CHURCH INC,% MICHAEL P ODONNELL,68-11 CLYDE STREET APT 2,FLUSHING,NY,11375-5037,0,3,3,7000,201903,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
263072340,DONGSAN PRESBYTERIAN CHURCH,,42-40 196TH ST 2FL,FLUSHING,NY,11358-3030,0,3,3,7000,200902,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
263081618,IGLESIA CRISTIANA NACION SANTA,% FRANK CRUZ,13627 35TH AVE,FLUSHING,NY,11354-2925,0,3,3,7000,200902,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
263389721,NY CHENS BUDDHA ASSOCIATES,% YUK LAN WU,46-36 KISSENA BLVD,FLUSHING,NY,11355-0000,0,3,3,7000,200906,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
263641385,JESUS BRIGHT MORNING STAR CHURCH,,4608 161ST ST,FLUSHING,NY,11358-3637,0,3,3,7000,200909,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
263884479,LIFE LINE PREBYTERIAN CHURCH OF NEW YORK INC,,5926 KISSENA BLVD,FLUSHING,NY,11355-5546,0,3,3,7000,201407,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
264046097,TIFERET ELYAHO INC,,14702 72ND DR,FLUSHING,NY,11367-2546,0,3,3,7000,201309,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
264437392,HEBRON PRESBYTERIAN CHURCH,% BOP CHON KIM,35-20 UNION ST STE B,FLUSHING,NY,11354-3449,0,3,3,1000,201208,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
264577641,GOOD PEOPLE CHRISTIAN CHURCH,% DAVID SUKHO SHIN,16108 46TH AVE,FLUSHING,NY,11358-3651,0,3,3,7100,200908,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
270249446,CHONG XUAN ASSOCIATION,,6130 MAIN ST,FLUSHING,NY,11367-1107,0,3,3,7000,201008,1,10,0,1,1,,0,0,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
270400717,ST MICHAEL CATHOLIC ACADEMY,,13658 41ST AVE,FLUSHING,NY,11355-2425,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,7,,,,,,
270435282,EAST FLUSHING CHURCH OF CHRIST INC,,4580 162ND ST STE 1,FLUSHING,NY,11358-3370,0,3,3,7000,200912,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
270530273,PROS-BIBLICAL LANGUAGE CHURCH,,35-20 UNION ST FIRST FL,FLUSHING,NY,11354-3424,0,3,3,7000,201004,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
270551543,NEW YORK DEAF CHURCH,,14311 WILLETS POINT BLVD,FLUSHING,NY,11357-3462,0,3,3,7000,201004,1,10,0,1,1,,4,3,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
270701815,HA YE SUNG CHURCH OF NY,,2533 154TH ST,FLUSHING,NY,11354-1500,0,3,3,7000,201008,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
271101365,ENDS OF THE EARTH MISSION INC,,15130 34TH AVE,FLUSHING,NY,11354-3939,0,3,3,7000,201105,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
271448255,SPRING HOUSE OF PRAYERS INC,% KYUNG NIM JHEONG,3415 PARSONS BLVD APT 7H,FLUSHING,NY,11354-4612,0,3,3,7000,201008,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
271801011,GIVING CHURCH OF NEW YORK,,14515 BAYSIDE AVE,FLUSHING,NY,11354-2327,0,3,3,7000,201009,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
271918030,GRACE COMMUNITY ALLIANCE CHURCH INC,,14801 34TH AVE,FLUSHING,NY,11354-3743,0,3,3,7000,201201,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
271976503,BUD ZEN CENTER,% MIHE KIM,3503 156TH ST,FLUSHING,NY,11354-5021,0,3,3,7000,201103,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
272205648,PRINCE TEMPLE ASSOCIATE,,135-28 40TH RD,FLUSHING,NY,11354-5354,0,3,3,7000,201502,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
272376502,POOR IN SPIRIT PRESBYTERIAN CHURCH OF NEW YORK,,35-07 140TH STREET,FLUSHING,NY,11354-0000,0,3,3,7100,201009,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
272747625,NEW LIFE MINISTRY IN NEW YORK,% GOVIND SATHIYA SEELAN,3425 150TH PL APT 2H,FLUSHING,NY,11354-3901,1620,3,9,7000,196402,1,10,1029000,5,1,,0,0,6,0,12,,,,,,
272839694,OHR OSHER AND YAFFA JEWISH CENTER,,7515 MAIN ST,FLUSHING,NY,11367-2420,0,3,3,7000,201105,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
273311418,CHINESE BUDDHISM AND LIFE CARE ASSOCIATION INC,% LI XU & ASSOCIATES CPA PLLC,13640 39TH AVE STE 508,FLUSHING,NY,11354-5566,0,3,3,7000,201408,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
273446124,PENTECOSTAL CHURCH OF GOD INTL MOVEMENT ROSE OF SHARON,% AIDA LEDESMA,3520 UNION ST,FLUSHING,NY,11354-3424,0,3,3,7000,201011,1,10,0,2,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
274222470,ORIGINAL BUDDHISM SOCIETY IN AMERICA INC,,13631 41ST AVE STE 1B,FLUSHING,NY,11355-2445,0,3,3,7000,201105,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
274644758,DHARMA WORLD INC,,14503 BAYSIDE AVE,FLUSHING,NY,11354-2327,0,3,3,7000,201108,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
274893019,ASSEMBLY OF GOD GOOD SEED CHURCH,,3518 LINDEN PL,FLUSHING,NY,11354-2829,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,,
275523796,TRUE LOVE CHURCH OF NY,% TAEHO OH,188-02 NORTHERN BLVD 2FL,FLUSHING,NY,11358-2811,0,3,3,7000,201409,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
320580660,NEW YORK FIREARMS ASSOCIATION INC,,4006 MAIN ST FL 2 PMB F16,FLUSHING,NY,11354-5512,0,3,3,2000,202501,1,16,0,1,1,,0,0,2,0,12,,,,I20,,"Crime, Legal Related"
331051181,ANTIOCH CHURCH OF NEW YORK INC,% KYUNG SOO LIM,14737 SANFORD AVE,FLUSHING,NY,11355-1253,0,3,3,7000,200306,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
331264901,ASIAN JADE VETERANS ALLIANCE INC,,4318 MAIN ST FL 2,FLUSHING,NY,11355-4753,0,3,3,1000,202411,1,16,0,1,1,,0,0,2,0,12,,,,W30,,"Public, Society Benefit - Multipurpose and Other"
331349258,COMMUNITY INVESTIGATION DIVISION INC,,4318 MAIN ST FL 2,FLUSHING,NY,11355-4753,0,3,3,1200,202411,1,16,0,1,1,,0,0,2,0,12,,,,M40,,"Public Safety, Disaster Preparedness, and Relief"
331396501,GENESIS GOSPEL CHRISTIAN CHURCH,% SHUO JIANG,15603 HORACE HARDING EXPY,FLUSHING,NY,11367-1250,0,3,3,7000,202412,1,16,0,1,1,,0,0,2,0,12,,,,X21,,"Religion Related, Spiritual Development"
331493056,NY ONE TOURNAMENT INC,,4323 194TH ST,FLUSHING,NY,11358-3516,0,3,3,2000,202410,1,16,0,1,1,,0,0,2,0,12,,,,B03,,Education
331605355,LOVE CHURCH OF CHRIST INC,,3901 MAIN ST STE 406,FLUSHING,NY,11354-5483,0,3,3,1700,202411,1,15,0,1,1,,0,0,2,0,12,,,,X20,,"Religion Related, Spiritual Development"
331796834,INTERNATIONAL COMMITTEE FOR HUMAN RIGHTS ARBITRATION INC,,132-18 57TH RD APT 2,FLUSHING,NY,11355-5156,0,3,3,1000,202411,1,16,0,1,1,,0,0,2,0,12,,,,Q70,,"International, Foreign Affairs, and National Security"
331913753,MISSION BEYOND INC,,4235 MAIN ST STE 2B,FLUSHING,NY,11355-3958,0,3,3,2000,202501,1,16,0,1,1,,0,0,2,0,12,,,,B90,,Education
363539859,NATIONAL ORGANIZATION OF THE NEW APOSTOLIC CHURCH OF NORTH AMERICA-,% ALFRED M ANDERSON,4219 191ST ST,FLUSHING,NY,11358-2822,9346,3,9,7000,0,1,10,1029000,5,1,,0,0,6,0,12,,,,,MOUNT VERNON,
364839429,YESHIVA TORAS HALACHA,,14122 72ND CRES,FLUSHING,NY,11367-2330,0,3,3,7000,201611,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
371757917,CALVARY BAPTIST CHURCH,,35-02 150TH PL FL 3,FLUSHING,NY,11354-4922,0,3,3,7000,201503,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
371820870,THE CHURCH OF ALMIGHTY GOD,% LAN YUN LIU,3505 162ND ST,FLUSHING,NY,11358-1608,0,3,3,7000,201610,1,10,0,1,1,202312.0,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
421561463,LIGHTHOUSE CHURCH,,161-08 46TH AVE 1FL,FLUSHING,NY,11358-3651,0,3,3,7000,200611,1,10,0,1,1,,0,0,6,0,8,,,,X21,,"Religion Related, Spiritual Development"
421608061,BODHI FOUNDATION INC,% CHIEN HWAI LEE,14627 BEECH AVE APT 1A,FLUSHING,NY,11355-2173,0,3,3,7000,200405,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
450494367,THAI COMMUNITY CHURCH OF NEW YORK INC,% RAMMANI W OBHAS,2533 154TH ST,FLUSHING,NY,11354-1500,0,3,3,1700,200511,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
451983016,GREAT ENLIGHTENMENT BUDDHIST INSTITUTE SOCIETY,% JUDY CHIEN,PO BOX 527018,FLUSHING,NY,11352-7018,0,3,3,7000,201111,4,10,0,1,1,,0,0,6,0,9,,,,X50,,"Religion Related, Spiritual Development"
452678393,US UNITED CHRISTIAN NEWSPAPER INC,% JEEYOUNG KIM,164-03 NORTHERN BLVD 2ND FLR,FLUSHING,NY,11358-2646,0,3,3,7000,201207,1,15,0,1,1,,0,0,13,0,12,,,,X20,,"Religion Related, Spiritual Development"
453537898,YESUNG CHURCH OF NEW YORK,% TAIK S JEONG,143-02 38TH AVE 2FLR,FLUSHING,NY,11354-5742,0,3,3,7000,201205,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
453856262,ACCOMPLISHING DREAM CHURCH,,19440A 64TH AVE APT 3A,FLUSHING,NY,11365-2835,0,3,3,7000,201201,1,10,0,1,1,,3,4,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
454230149,STORY CHURCH INC,,15617 NORTHERN BLVD,FLUSHING,NY,11354-5033,0,3,3,7000,201203,1,10,0,1,1,,0,0,0,0,12,,,,X21,,"Religion Related, Spiritual Development"
454434996,OHR HATORAH,,14730 73RD AVE,FLUSHING,NY,11367-2930,0,3,3,7000,201302,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
454483767,MARYS NATIVITY-SAINT ANN ROMAN CATHOLIC CHURCH,,4602 PARSONS BLVD,FLUSHING,NY,11355-2222,928,3,9,7000,194603,1,10,31150120,5,1,,0,0,6,0,12,,,,,,
454836346,YEJEONG CHURCH,,12909 26TH AVE STE 204,FLUSHING,NY,11354-1131,0,3,3,7000,201204,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
454836683,PYUNG GANG CHURCH,% SIM JEON,161-20 NORTHERN BLVD 2FL,FLUSHING,NY,11358-1633,0,3,3,7000,201204,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
454865967,CHRIST HERALD CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE,,4329 162ND ST,FLUSHING,NY,11358-3107,2284,3,9,7000,197205,1,10,1000000,5,1,,0,0,6,0,12,,,,,CHRIST HERALD CHURCH OF THE C&MA,
455499008,HOLY GROUP CHURCH AND SPIITUAL TRAINING CENTER,% MIHE KIM,4525 162ND ST FL 1,FLUSHING,NY,11358-3127,0,3,3,7000,201209,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
460647450,DREAMING CHURCH OF NEW YORK,% YOUNG SOO AHN,143-02 38TH AVE 2ND FL,FLUSHING,NY,11354-5742,0,3,3,7000,201301,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
460798265,GREAT PRAJNA TEMPLE,,3530 UNION ST STE 2,FLUSHING,NY,11354-3421,0,3,3,7000,201210,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
460920571,NEW YORK JOYFUL CHURCH,,15123 34TH AVE,FLUSHING,NY,11354-3938,0,3,3,7000,201406,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
461058166,FLUSHING UNION BIBLE CHURCH,% MATTHEW HSU,142-28 37 AVE BASEMENT,FLUSHING,NY,11354-4369,0,3,3,7000,201302,1,10,0,1,1,,0,0,6,0,12,,,,X20,FLUBC,"Religion Related, Spiritual Development"
461929406,FAITH HOPE LOVE CHRISTIAN FELLOWSHIP & CHURCH,% ZHONGJU TANG,13618 39TH AVE FL6,FLUSHING,NY,11354-5400,0,3,3,1000,201407,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
462047950,CONGREGATION OHR BENYAMIN,,14410 68TH DR,FLUSHING,NY,11367-1735,0,3,3,7000,201308,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
462180372,TRIUMPH CHRISTIAN CHURCH INC,% DAVID CHANG,138-10 35TH AVENUE,FLUSHING,NY,11354-3454,0,3,3,7000,201408,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
462227143,SHIN IL PRESBYTERIAN CHURCH INC,,4110 163RD ST,FLUSHING,NY,11358-2606,0,3,3,7000,201411,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
462391829,NETZACH OUTREACH,,147-42 76 ROAD 1ST FLOOR,FLUSHING,NY,11367-3140,0,3,3,7000,202112,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
462568861,DISCIPLES CHURCH,,46-03 16OTH STREET,FLUSHING,NY,11358-0000,0,3,3,7000,201312,1,10,0,1,1,,3,3,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
462903891,WOORI KOREAN UNITED METHODIST CHURCH,,16808 NORTHERN BLVD,FLUSHING,NY,11358-2700,0,3,3,7000,201404,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
462990436,SAINT KEVIN CATHOLIC ACADEMY,,4521 194TH ST,FLUSHING,NY,11358-3533,928,3,9,1700,194603,1,11,31150120,5,1,,0,0,13,0,12,,,,,,
463048432,JESUS LOVES MISSION CHURCH INC,% PARK,4334 149TH ST,FLUSHING,NY,11355-1335,0,3,3,7000,201409,1,10,0,1,1,,0,0,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
463148041,SHOWER OF GRACE FAITH BIBLE CHURCH INC,,16316 PIDGEON MEADOW RD,FLUSHING,NY,11358-3726,0,3,3,7000,201009,1,10,0,1,1,,0,0,6,0,12,,,,,,
463352486,WELL WATERED GARDEN CHURCH,,142-01 38TH AVE 2ND FLOOR,FLUSHING,NY,11354-5675,0,3,3,7000,202412,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
463405022,NY THANKSGIVING CHURCH,,35-18 LINDEN PLACE 3RD FLR,FLUSHING,NY,11354-2829,0,3,3,7000,201401,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
463502542,TRUE JESUS CHURCH IN FLUSHING,,14619 BEECH AVE,FLUSHING,NY,11355-2120,0,3,3,7000,201503,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
464148163,SHUVA ISRAEL QUEENS INC,,14705 70TH RD,FLUSHING,NY,11367-1719,0,3,3,7000,201504,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
464451933,FIRST BAPTIST COMMUNITY CENTER INC,% KENNETH LAM,14210 SANFORD AVE,FLUSHING,NY,11355-2577,1719,3,9,7000,196502,1,10,0,5,1,,0,0,6,0,12,,,,,,
464661406,SUNGHWA KOREAN METHODIST CHURCH OF NEW YORK,,3324 PARSONS BLVD APT 4V,FLUSHING,NY,11354-3108,0,3,3,7000,201409,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
464928458,YUAN MIAO TEMPLE INC,% TIAN J KUAN,14419 NEGUNDO AVE FL 1,FLUSHING,NY,11355-3553,0,3,3,7000,201603,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
464948326,LOGOS COMMUNITY CHURCH,,4300 171ST ST,FLUSHING,NY,11358-3328,0,3,3,7000,201410,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
470871605,RICH SPRING CHRISTIAN CHURCH,% EUNSO LEE,15130 34TH AVE,FLUSHING,NY,11354-3939,0,3,3,7000,200302,1,10,0,1,1,,3,4,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
471012509,GOOD CHILDREN MISSION OF NY,,45-25 162ND ST STE B1,FLUSHING,NY,11358-3279,0,3,3,7000,201504,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
471089414,QUEENS FLUSHING GOSPEL CHINESE CHURCH OF THE NAZARENE,,3301 UNION ST,FLUSHING,NY,11354-3050,1588,3,9,7000,196307,1,10,1000000,5,1,,0,0,1,0,12,,,,,,
471092913,ST MEL CATHOLIC ACADEMY,,15424 26TH AVE,FLUSHING,NY,11354-1518,928,3,9,1700,194603,1,11,31150120,5,1,,0,0,13,0,6,,,,,,
471130204,AMPELOS GLOBAL MISSION FOUNDATION INC,,4314 AUBURNDALE LN,FLUSHING,NY,11358-3341,0,3,3,7000,201408,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
471167038,COLLEGE POINT ISLAMIC CENTER,% ADVANCE ACCOUNTING LLC,193-02 NORTHERN BLVD 1ST FLR,FLUSHING,NY,11358-2936,0,3,3,7000,201902,1,10,0,1,1,,0,0,6,0,12,,,,X40,,"Religion Related, Spiritual Development"
471718484,CHRISTIAN HOLY CITY CHURCH,% MUDAN WENG,3505 162ND ST,FLUSHING,NY,11358-1608,0,3,3,7000,201409,1,10,0,1,1,,6,4,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
474203980,ST ANDREW AVELLINO CATHOLIC ACADEMY,,3550 158TH ST,FLUSHING,NY,11358-1617,928,3,9,1700,194603,1,10,0,5,1,,0,0,1,0,12,,,,,,
474253526,HOLY FAMILY CATHOLIC ACADEMY,,7415 175TH ST,FLUSHING,NY,11366-1533,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,12,,,,,,
475273060,AHAVAT BNEI ISRAEL,,14156 73RD AVE,FLUSHING,NY,11367-2320,0,3,3,7000,201703,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
475492303,QUEENS HOPE PH CHURCH,% HYUN SOOK KIM,14725 NORTHERN BLVD APT 2Q,FLUSHING,NY,11354-4321,0,3,3,7000,201610,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
475610443,FULL GOSPEL NORTH AMERICA MISSIONS INC,,16808 NORTHERN BLVD,FLUSHING,NY,11358-2700,0,3,3,7000,201604,1,10,0,1,1,,0,0,6,0,12,,,,X03,,"Religion Related, Spiritual Development"
510153250,SHEEP OF CHRIST FELLOWSHIP,,16719 75TH AVE,FLUSHING,NY,11366-1323,0,3,3,7000,197508,1,10,1007029,1,1,,0,0,6,0,12,,,,,,
510153587,KHAC ADAS YEREIM OF HILLCREST INC,,17320 73RD AVE,FLUSHING,NY,11366-1402,0,3,3,7000,197507,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
510174951,EVANGELICAL LUTHERAN CHURCH IN AMERICA,,6530 KISSENA BLVD,FLUSHING,NY,11367-1575,9386,3,9,7000,198804,1,10,1000000,1,1,,0,0,6,0,8,,,,,QUEENS COLLEGE LUTHERAN CLUB,
510180593,GRACE BAPTIST CHURCH,,4711 166TH ST,FLUSHING,NY,11358-3711,0,3,3,7000,197603,1,10,1000000,5,1,,0,0,6,0,12,,,,,,
510201842,WON BUDDHISM OF AMERICA INC,,143-42 CHERRY AVE,FLUSHING,NY,11355-0000,0,3,3,7000,197609,1,10,1000000,1,1,,0,0,6,0,2,,,,,,
510230472,QUEENS CHURCH OF CHRIST,% NATHANIEL GREEN,4208 MURRAY ST,FLUSHING,NY,11355-1053,0,3,3,7000,198302,1,10,0,1,1,,0,0,6,0,12,,,,,,
522376873,CHURCH IN NEW YORK,% KUN TSAO,40-02-167TH ST,FLUSHING,NY,11358-0000,0,3,3,7000,200910,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
522396472,HARVEST FOR CHRIST FOUNDATION INC,% DAVID ROMULO,43-73 UNION STREET STE 5-D,FLUSHING,NY,11355-3018,0,3,3,7000,200605,1,15,0,1,1,,0,0,13,0,12,,,,X21,,"Religion Related, Spiritual Development"
542069116,KWANG YA CHURCH,% YONG CHOL KIM,2711 BAYSIDE LN,FLUSHING,NY,11358-1055,0,3,3,7000,200210,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
542080321,STREAM OF WATER PRESBYTERIAN CHURCH INC,% JOSEPH DUKE SANG CHUNG,35-26 UNION STREET B,FLUSHING,NY,11354-0000,0,3,3,7000,200303,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
542094773,NEW YORK CROSS CHURCH,,4030 159TH ST,FLUSHING,NY,11358-1623,0,3,3,7000,200309,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
562330519,PRIMERA IGLESIA BAUTISTA HISPANA DE FLUSHING QUEENS,% GERALDO GONZALEZ,556 WOODWARD AVE APT 1,FLUSHING,NY,11385-1884,3125,3,9,7000,195504,1,10,0,5,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
562421609,KOREAN LUTHERAN CHURCH OF ST JOHN,% IK HAN KIM,14746 SANFORD AVE,FLUSHING,NY,11355-1254,0,3,3,7000,200410,1,10,0,1,1,,3,3,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
562526290,KEHILAS ISHEI YISRAEL,% SHALOM SCHWARTZ,13785 75TH RD,FLUSHING,NY,11367-2815,0,3,3,7000,200703,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
582462477,KOREAN ARK CHURCH INC,% CHEON SOO KIM,3360 191ST ST APT 2,FLUSHING,NY,11358-1998,0,3,3,7000,200001,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
